listen_id,vehicle_id,timestamp,artist,track,genre,duration_sec,skip,explicit_like,play_count,time_of_day,day_of_week
listen_008141,vehicle_035,2024-09-03 07:00:00,Jigsy King,Dready,Alternative,145,0,0,13,Morning,Weekday
listen_008142,vehicle_089,2024-03-27 06:10:00,Erik Satie,Respect,House,284,1,1,45,Morning,Weekday
listen_008143,vehicle_037,2024-08-01 19:32:00,Dre Island,The Shoop Shoop Song (It's in His Kiss),Soul,275,0,0,49,Evening,Weekday
listen_008144,vehicle_074,2024-09-13 16:16:00,Nelly Furtado,Post & Delete - Remix,Classical,267,0,0,8,Afternoon,Weekday
listen_008145,vehicle_012,2024-02-26 20:33:00,Moses Sumney,Breathe,Soul,207,0,0,13,Evening,Weekday
listen_008146,vehicle_020,2024-12-12 14:05:00,NG3,Jeanny,Reggae,153,0,0,36,Afternoon,Weekday
listen_008147,vehicle_048,2024-01-11 09:12:00,The Calling,Rock Stone,Metal,194,0,0,34,Morning,Weekday
listen_008148,vehicle_088,2024-05-23 09:09:00,De Marlets,We Know,Punk,149,0,0,41,Morning,Weekday
listen_008149,vehicle_000,2024-11-28 19:53:00,serpentwithfeet,Genius,Rock,189,0,0,8,Evening,Weekday
listen_008150,vehicle_049,2024-12-09 14:21:00,Kiko Bun,Whenimondamic,Rock,165,1,0,46,Afternoon,Weekday
listen_008151,vehicle_074,2024-05-22 22:04:00,Mahalia,Me and Mrs. Jones,Jazz,205,0,0,45,Night,Weekday
listen_008152,vehicle_082,2024-03-04 01:43:00,Lady Gaga,Them Changes,R&B,191,0,0,23,Night,Weekday
listen_008153,vehicle_093,2024-01-13 01:56:00,Anderson .Paak,d.a.n.c.e - radio edit,Soul,132,0,1,32,Night,Weekend
listen_008154,vehicle_022,2024-08-29 12:31:00,Gesu No Kiwami Otome,GASLIGHT!,Folk,222,1,0,10,Afternoon,Weekday
listen_008155,vehicle_079,2024-08-14 12:30:00,J Dilla,Alive,Alternative,151,0,1,16,Afternoon,Weekday
listen_008156,vehicle_034,2024-04-13 19:05:00,Oxley,Zo Ver Weg,Disco,146,0,0,42,Evening,Weekend
listen_008157,vehicle_014,2024-11-09 03:12:00,Crafty 893,Emotion feat. Wild Nothing,Pop,132,0,0,24,Night,Weekend
listen_008158,vehicle_024,2024-04-29 13:56:00,Chimurenga Renaissance,Shallow - BBC Radio 1 Live Lounge,Techno,227,1,0,7,Afternoon,Weekday
listen_008159,vehicle_062,2024-07-31 05:23:00,ONE OK ROCK,The Beginning of Time,Alternative,215,1,0,43,Morning,Weekday
listen_008160,vehicle_077,2024-12-07 16:19:00,Pale Waves,Said And Done,Techno,177,1,1,30,Afternoon,Weekend
listen_008161,vehicle_052,2024-11-09 06:19:00,Billy Ocean,Leave a Light On - Cheat Codes Remix,House,128,1,0,37,Morning,Weekend
listen_008162,vehicle_099,2024-09-21 07:19:00,The Pharcyde,Girl (feat. KAYTRANADA),R&B,173,0,0,9,Morning,Weekend
listen_008163,vehicle_054,2024-08-28 06:05:00,93FEETOFSMOKE,Double Edge,Classical,284,0,1,42,Morning,Weekday
listen_008164,vehicle_020,2024-03-15 19:38:00,Hosh,Bad Boy Tenor,Metal,271,0,0,14,Evening,Weekday
listen_008165,vehicle_055,2024-01-17 13:54:00,BLACKPINK,DD Form 214,Electronic,185,1,0,16,Afternoon,Weekday
listen_008166,vehicle_083,2024-10-26 16:09:00,Dreamcatcher,Russian Hill,Metal,280,0,1,37,Afternoon,Weekend
listen_008167,vehicle_031,2024-11-03 22:21:00,Tim Green,Creep,Classical,177,1,0,33,Night,Weekend
listen_008168,vehicle_006,2024-03-10 16:10:00,Nick Cave & the Bad Seeds,Emotion feat. Wild Nothing,House,183,0,0,1,Afternoon,Weekend
listen_008169,vehicle_026,2024-02-26 13:14:00,Monkey Safari,Post & Delete - Remix,Country,266,1,0,37,Afternoon,Weekday
listen_008170,vehicle_089,2024-02-01 00:29:00,will.i.am,Flames (feat. Avril Lavigne),Indie,142,0,0,5,Night,Weekday
listen_008171,vehicle_050,2024-10-30 00:33:00,Futurisk,"Bye, Bye, Bye",Hip Hop,170,1,0,4,Night,Weekday
listen_008172,vehicle_065,2024-02-02 01:09:00,The Cinematics,Policy of Truth,Soul,225,1,0,37,Night,Weekday
listen_008173,vehicle_067,2024-11-22 05:11:00,Dr. Dre,Crutch,R&B,156,0,0,49,Morning,Weekday
listen_008174,vehicle_058,2024-09-25 01:48:00,Kacey Musgraves,Solid,Electronic,288,1,0,25,Night,Weekday
listen_008175,vehicle_051,2024-09-18 12:07:00,Ann Sexton,I Think She Knows (feat. My Marianne) - Interlude,Classical,185,1,0,39,Afternoon,Weekday
listen_008176,vehicle_098,2024-06-16 20:53:00,YOASOBI,Bebo,Electronic,121,0,1,27,Evening,Weekend
listen_008177,vehicle_013,2024-08-24 16:02:00,Ralph Vaughan Williams,Down Boy - Radio Edit,Blues,278,0,0,10,Afternoon,Weekend
listen_008178,vehicle_044,2024-04-21 21:02:00,Nina Kraviz,Week In Week Out,Punk,191,0,0,2,Night,Weekend
listen_008179,vehicle_059,2024-09-04 16:40:00,The KVB,Proud to be Afrikan (feat. Nyoka),Pop,259,0,0,41,Afternoon,Weekday
listen_008180,vehicle_057,2024-04-16 07:40:00,Belly,Don't Bother Calling,Indie,256,0,0,10,Morning,Weekday
listen_008181,vehicle_085,2024-03-11 17:52:00,Chet Faker,Giddem,Alternative,228,1,0,44,Evening,Weekday
listen_008182,vehicle_068,2024-09-11 07:20:00,The Ordinary Boys,"Jesus Forgive Me, I Am a Thot",Punk,298,0,0,14,Morning,Weekday
listen_008183,vehicle_060,2024-12-13 23:54:00,Orla Gartland,Abeg Abeg (Remix) [feat. Tuface & Timaya],Alternative,133,0,0,37,Night,Weekday
listen_008184,vehicle_037,2024-06-20 10:45:00,Maurizzio,Germany (The Atomic Era),Blues,126,1,0,4,Morning,Weekday
listen_008185,vehicle_077,2024-05-04 10:40:00,Jax Jones,A New Course (Opening Movie),Jazz,243,0,0,22,Morning,Weekend
listen_008186,vehicle_032,2024-09-07 00:37:00,Kylie Minogue,Hallucinate,Techno,160,0,0,19,Night,Weekend
listen_008187,vehicle_065,2024-03-28 13:34:00,Otis Redding,I Got 5 On It,Country,276,1,0,30,Afternoon,Weekday
listen_008188,vehicle_006,2024-09-22 13:24:00,Enrique Iglesias,Dela Move,Punk,211,1,1,22,Afternoon,Weekend
listen_008189,vehicle_011,2024-01-02 10:44:00,Dawn Richard,Ending Story??,Alternative,143,1,0,7,Morning,Weekday
listen_008190,vehicle_080,2024-12-17 06:21:00,Jamie Woon,Respect,Punk,271,0,0,5,Morning,Weekday
listen_008191,vehicle_055,2024-10-13 09:52:00,Michael Galasso,No Idea - Logic1000 Remix,Metal,122,0,0,38,Morning,Weekend
listen_008192,vehicle_001,2024-07-27 22:42:00,Four Tops,Do It,House,210,1,0,22,Night,Weekend
listen_008193,vehicle_045,2024-08-18 20:06:00,Gary Bartz,Tired of Being Alone,Blues,278,0,0,4,Evening,Weekend
listen_008194,vehicle_056,2024-10-19 08:10:00,Vita Bergen,Forest Whitiker,Electronic,225,1,0,3,Morning,Weekend
listen_008195,vehicle_001,2024-02-26 17:47:00,Kelsy Karter,So It Goes,Techno,221,0,0,29,Evening,Weekday
listen_008196,vehicle_056,2024-02-18 00:24:00,Mahalia,I Got 5 On It,Pop,208,0,0,9,Night,Weekend
listen_008197,vehicle_070,2024-08-08 05:20:00,SZA,All My Life,Punk,236,0,0,39,Morning,Weekday
listen_008198,vehicle_090,2024-01-29 04:47:00,Fart Man,On a Mission,Indie,182,1,0,4,Night,Weekday
listen_008199,vehicle_053,2024-03-03 12:53:00,Felt,Larger Than Life,Blues,258,1,0,42,Afternoon,Weekend
listen_008200,vehicle_017,2024-11-20 22:43:00,K-Ci & JoJo,(We Stay) Up All Night,Reggae,225,0,0,11,Night,Weekday
listen_008201,vehicle_087,2024-02-16 02:11:00,Arca,100K,Indie,219,1,0,33,Night,Weekday
listen_008202,vehicle_092,2024-05-01 22:10:00,George Ezra,It Doesn't Matter,Indie,239,1,0,25,Night,Weekday
listen_008203,vehicle_031,2024-12-01 14:25:00,Kendrick Lamar,Latino Negro,Metal,245,0,1,31,Afternoon,Weekend
listen_008204,vehicle_047,2024-03-14 17:37:00,Rhye,Skeletons (Interlude),Punk,206,1,0,4,Evening,Weekday
listen_008205,vehicle_039,2024-01-05 05:20:00,Brother Culture,What I Go to School For,Jazz,283,0,0,40,Morning,Weekday
listen_008206,vehicle_001,2024-08-08 13:22:00,Mayo,Say Less,Latin,284,0,0,36,Afternoon,Weekday
listen_008207,vehicle_074,2024-11-01 01:55:00,Matt Simons,100K,Reggae,207,0,1,18,Night,Weekday
listen_008208,vehicle_036,2024-06-29 20:31:00,Dave,Break My Heart,Metal,297,0,0,27,Evening,Weekend
listen_008209,vehicle_003,2024-07-24 16:24:00,Giggs,Something to Do,Rock,275,0,0,49,Afternoon,Weekday
listen_008210,vehicle_036,2024-11-12 07:12:00,Molly Burch,GOOD TIME (feat. Shaggy),Rock,278,0,0,37,Morning,Weekday
listen_008211,vehicle_042,2024-07-01 07:45:00,Bastille,NO CD,Jazz,232,0,0,34,Morning,Weekday
listen_008212,vehicle_086,2024-08-20 09:46:00,Locked Groove,Coffee,Electronic,221,1,0,28,Morning,Weekday
listen_008213,vehicle_050,2024-04-01 19:46:00,Radio 4,Girl (feat. KAYTRANADA),Indie,208,1,0,9,Evening,Weekday
listen_008214,vehicle_052,2024-05-31 19:38:00,Twelve,Suspect Fled The Scene,Disco,283,1,0,16,Evening,Weekday
listen_008215,vehicle_081,2024-04-11 14:59:00,Luxury Stranger,Hallucinate,Alternative,293,0,0,1,Afternoon,Weekday
listen_008216,vehicle_082,2024-07-23 06:11:00,Andrea Oliva,Rio de Janeiro,Reggae,254,0,0,3,Morning,Weekday
listen_008217,vehicle_091,2024-03-20 15:11:00,JC Stewart,AMBRAS,Punk,264,0,0,1,Afternoon,Weekday
listen_008218,vehicle_079,2024-07-12 22:56:00,Futurisk,Lust (2018 Version),Techno,243,0,0,39,Night,Weekday
listen_008219,vehicle_089,2024-07-18 01:04:00,Sigala,Streets of Africa,Pop,235,0,0,21,Night,Weekday
listen_008220,vehicle_081,2024-12-13 09:15:00,Conditioner Disco Group,Cool For A Second,Alternative,123,0,0,49,Morning,Weekday
listen_008221,vehicle_027,2024-11-14 09:44:00,Kairiki Bear,Gota Fría,Rock,206,0,0,1,Morning,Weekday
listen_008222,vehicle_089,2024-07-04 09:15:00,Oppenheimer Analysis,Honey,Electronic,277,0,0,28,Morning,Weekday
listen_008223,vehicle_051,2024-05-17 20:12:00,Eminem,Two Lines,Classical,217,1,1,3,Evening,Weekday
listen_008224,vehicle_093,2024-03-30 19:07:00,Thundercat,Black Mountain,Folk,169,1,0,44,Evening,Weekend
listen_008225,vehicle_003,2024-03-07 08:06:00,Stormzy,Rock Your Body,Indie,163,1,0,26,Morning,Weekday
listen_008226,vehicle_051,2024-09-25 02:11:00,ONE OK ROCK,Fa Keeps,Pop,156,0,0,25,Night,Weekday
listen_008227,vehicle_031,2024-09-22 16:50:00,Black M,Dil Chahiye,Country,264,1,0,46,Afternoon,Weekend
listen_008228,vehicle_031,2024-06-22 02:38:00,Yves Deruyter,Wuthering Heights,Soul,185,0,0,15,Night,Weekend
listen_008229,vehicle_082,2024-08-08 15:22:00,Al Green,Stay by My Side,House,153,0,0,41,Afternoon,Weekday
listen_008230,vehicle_016,2024-08-12 09:14:00,Kym Amps,She Ain't You,Folk,266,1,0,24,Morning,Weekday
listen_008231,vehicle_004,2024-10-15 07:44:00,Gramatik,St. Petersburg,Jazz,149,0,1,12,Morning,Weekday
listen_008232,vehicle_037,2024-05-15 22:26:00,Pascäal,Bitter,Alternative,174,1,0,38,Night,Weekday
listen_008233,vehicle_058,2024-11-11 19:13:00,Ben E. King,Holding Back the Years - 2008 Remaster,R&B,238,0,0,31,Evening,Weekday
listen_008234,vehicle_015,2024-12-17 15:30:00,Flogging Molly,This Side (feat. YG),Hip Hop,188,0,0,13,Afternoon,Weekday
listen_008235,vehicle_023,2024-05-24 21:11:00,Curtis Mayfield,This is How We Walk on the Moon,Electronic,229,1,0,14,Night,Weekday
listen_008236,vehicle_059,2024-03-17 03:41:00,Fall Out Boy,Country House - 2012 Remaster,Latin,260,0,0,31,Night,Weekend
listen_008237,vehicle_056,2024-04-10 19:16:00,Midnight To Monaco,Monument - Olof Dreijer Remix,Classical,278,0,0,1,Evening,Weekday
listen_008238,vehicle_070,2024-10-09 18:50:00,Sergei Rachmaninoff,Show & Tell (feat. Future),Indie,195,1,0,18,Evening,Weekday
listen_008239,vehicle_091,2024-11-16 14:19:00,Fashawn,Gone,Techno,230,0,0,38,Afternoon,Weekend
listen_008240,vehicle_003,2024-07-13 08:53:00,Deux,Dead Butterflies (feat. Kano and Roxani Arias),Disco,193,0,1,15,Morning,Weekend
listen_008241,vehicle_072,2024-05-14 13:08:00,Lady Gaga,She Ain't You,Folk,163,1,1,37,Afternoon,Weekday
listen_008242,vehicle_082,2024-04-21 21:33:00,Kiana Ledé,Folly,Reggae,236,0,0,29,Night,Weekend
listen_008243,vehicle_038,2024-07-23 22:47:00,Samba,Copycat,Disco,258,0,0,18,Night,Weekday
listen_008244,vehicle_035,2024-08-25 09:12:00,ROY3LS,It Doesn't Matter,Disco,270,0,1,18,Morning,Weekend
listen_008245,vehicle_057,2024-05-13 22:23:00,Giggs,Unstoppable - FKJ Remix,Rock,247,1,0,33,Night,Weekday
listen_008246,vehicle_023,2024-09-27 07:05:00,Huey Lewis & The News,You've Done Enough,Rock,267,0,0,18,Morning,Weekday
listen_008247,vehicle_021,2024-03-08 07:32:00,Panic! at the Disco,Odes,Soul,203,1,0,47,Morning,Weekday
listen_008248,vehicle_024,2024-09-09 11:42:00,All Saints,Scene,R&B,208,0,0,40,Morning,Weekday
listen_008249,vehicle_026,2024-09-20 05:14:00,Stephane 1993,Ordinary World,Country,279,0,0,1,Morning,Weekday
listen_008250,vehicle_030,2024-04-23 02:44:00,The Railway Children,Good Time,Classical,267,0,0,38,Night,Weekday
listen_008251,vehicle_097,2024-01-31 16:05:00,Barry White,Outside (feat. Mabel),Blues,256,1,0,39,Afternoon,Weekday
listen_008252,vehicle_019,2024-04-25 17:21:00,LÉON,Breaking Me,Latin,263,0,1,11,Evening,Weekday
listen_008253,vehicle_041,2024-04-15 22:02:00,Billy Paul,Master and Servant,Metal,248,0,1,23,Night,Weekday
listen_008254,vehicle_094,2024-09-28 23:37:00,Dexta Daps,Simplicity (feat. Joan As Police Woman),Techno,182,0,0,49,Night,Weekend
listen_008255,vehicle_061,2024-07-21 08:24:00,Ariana Grande,Diamond Love,House,257,0,0,26,Morning,Weekend
listen_008256,vehicle_043,2024-02-10 14:33:00,The Supremes,Rewind,Electronic,233,0,1,23,Afternoon,Weekend
listen_008257,vehicle_065,2024-06-06 16:34:00,Maluma,Push It,Latin,204,0,0,49,Afternoon,Weekday
listen_008258,vehicle_081,2024-12-05 18:04:00,Faces,Forever Guide,Country,193,0,1,15,Evening,Weekday
listen_008259,vehicle_078,2024-04-19 00:35:00,Delilah,Lost - Roberto Capuano Remix,Reggae,143,0,0,34,Night,Weekday
listen_008260,vehicle_035,2024-05-02 05:50:00,Dreamcatcher,Russian Roulette,Blues,151,1,0,29,Morning,Weekday
listen_008261,vehicle_018,2024-07-02 07:49:00,Zebrahead,Solace,Techno,227,0,0,33,Morning,Weekday
listen_008262,vehicle_094,2024-02-03 20:36:00,Maggie Lindemann,あの夢をなぞって,Folk,181,1,0,26,Evening,Weekend
listen_008263,vehicle_028,2024-09-16 02:37:00,J Dilla,My Lullaby For You,Techno,271,0,0,32,Night,Weekday
listen_008264,vehicle_064,2024-05-31 02:25:00,Fart Man,FOR YOU,Alternative,284,0,0,34,Night,Weekday
listen_008265,vehicle_099,2024-10-12 04:27:00,SOJA,Typhoons,Latin,262,0,0,4,Night,Weekend
listen_008266,vehicle_000,2024-05-11 07:20:00,Jennifer Lopez,We Know,Reggae,217,0,0,39,Morning,Weekend
listen_008267,vehicle_046,2024-03-18 15:08:00,Puri,Heroes,Latin,285,0,0,34,Afternoon,Weekday
listen_008268,vehicle_041,2024-03-07 16:34:00,Johann Sebastian Bach,Bungalow,Folk,280,0,0,30,Afternoon,Weekday
listen_008269,vehicle_002,2024-04-17 16:15:00,Dexta Daps,Arizona,Rock,253,1,0,47,Afternoon,Weekday
listen_008270,vehicle_057,2024-10-12 13:46:00,Sultan + Shepard,Yini - Serge Devant Remix,Indie,138,1,1,36,Afternoon,Weekend
listen_008271,vehicle_020,2024-02-16 19:56:00,Monie Love,What Is Going On?,Latin,268,0,0,42,Evening,Weekday
listen_008272,vehicle_064,2024-05-11 13:05:00,Chet Faker,Against All Odds (Take a Look at Me Now) - 2016 Remaster,Metal,163,0,1,36,Afternoon,Weekend
listen_008273,vehicle_005,2024-07-09 10:59:00,Katy B,I Think She Knows (feat. My Marianne) - Interlude,Reggae,274,0,0,43,Morning,Weekday
listen_008274,vehicle_067,2024-03-06 23:46:00,Throttle,Day by Day,House,247,0,0,6,Night,Weekday
listen_008275,vehicle_048,2024-09-11 04:00:00,Ben Howard,Pest,Latin,168,0,0,36,Night,Weekday
listen_008276,vehicle_062,2024-12-17 13:21:00,Guds Pengar,Neutron Dance,Pop,275,0,0,4,Afternoon,Weekday
listen_008277,vehicle_087,2024-02-19 09:06:00,Roméo Elvis,Dangote,Hip Hop,197,0,0,28,Morning,Weekday
listen_008278,vehicle_039,2024-04-24 12:13:00,Nathan Evans,Neon Rainbow - Remastered,Disco,170,1,0,2,Afternoon,Weekday
listen_008279,vehicle_085,2024-11-01 11:48:00,Sileon,Candy - Radio Edit,Jazz,169,0,1,4,Morning,Weekday
listen_008280,vehicle_097,2024-05-15 23:38:00,I DONT KNOW HOW BUT THEY FOUND ME,Dready,R&B,140,1,0,12,Night,Weekday
listen_008281,vehicle_019,2024-08-28 03:35:00,Isobel Campbell,Stop It,Hip Hop,181,0,0,11,Night,Weekday
listen_008282,vehicle_058,2024-04-05 04:25:00,Billy Talent,Arabia (The Atomic Era),Alternative,275,1,0,28,Night,Weekday
listen_008283,vehicle_039,2024-03-21 11:00:00,George Ezra,Hollis to Hollywood,Alternative,295,0,0,49,Morning,Weekday
listen_008284,vehicle_036,2024-08-23 23:57:00,Holy Now,Bananas and Blow,House,289,0,0,48,Night,Weekday
listen_008285,vehicle_053,2024-07-21 06:38:00,Sultan + Shepard,At My Worst (feat. Kehlani),Electronic,198,1,0,20,Morning,Weekend
listen_008286,vehicle_011,2024-03-07 19:47:00,Beenie Man,Pretty Please,Alternative,184,0,0,7,Evening,Weekday
listen_008287,vehicle_009,2024-07-18 14:17:00,Thundercat,Scene 6,Indie,287,0,0,21,Afternoon,Weekday
listen_008288,vehicle_026,2024-03-20 11:36:00,Kygo,Good Times - Radio Edit,House,214,0,0,9,Morning,Weekday
listen_008289,vehicle_025,2024-02-17 21:58:00,Hi-Tek,Giddem,Soul,193,0,0,3,Night,Weekend
listen_008290,vehicle_046,2024-05-19 18:46:00,Sigala,"Jesus Forgive Me, I Am a Thot",Disco,206,0,0,4,Evening,Weekend
listen_008291,vehicle_072,2024-10-31 15:48:00,Bronski Beat,Blue Lights - Machiavelli Sessions,Jazz,299,1,0,44,Afternoon,Weekday
listen_008292,vehicle_063,2024-07-03 18:28:00,Ashnikko,Gal A Fuss,Metal,233,0,0,48,Evening,Weekday
listen_008293,vehicle_049,2024-03-08 09:46:00,Mahalia,Midnight Mischief - Tom Misch Remix,Alternative,194,0,0,27,Morning,Weekday
listen_008294,vehicle_061,2024-05-15 10:08:00,Koffee,灰色と青 ( + 菅田将暉 ),Hip Hop,250,0,0,1,Morning,Weekday
listen_008295,vehicle_050,2024-12-12 19:53:00,Don Toliver Remixed,wait for you in the dark,Electronic,197,1,0,20,Evening,Weekday
listen_008296,vehicle_004,2024-02-29 09:36:00,Gidge,blunt smoke in the club,Country,152,0,0,33,Morning,Weekday
listen_008297,vehicle_031,2024-12-28 12:33:00,Edward Elgar,Lo vas a olvidar (with ROSALÍA),Soul,120,1,0,27,Afternoon,Weekend
listen_008298,vehicle_087,2024-09-01 12:28:00,Simon & Garfunkel,Lush Life,Latin,251,1,0,19,Afternoon,Weekend
listen_008299,vehicle_054,2024-06-11 20:49:00,Syd,Rocket,Latin,223,0,1,28,Evening,Weekday
listen_008300,vehicle_028,2024-12-03 01:15:00,sleep protocol,Calling All Hearts (feat. Robin Thicke & Jessie J),R&B,198,0,0,6,Night,Weekday
listen_008301,vehicle_052,2024-08-05 20:12:00,DubVision,Collateral Damage,Punk,229,0,0,18,Evening,Weekday
listen_008302,vehicle_038,2024-09-15 16:35:00,Baio,World of Our Own,Alternative,221,0,0,25,Afternoon,Weekend
listen_008303,vehicle_019,2024-11-10 02:13:00,Pink Sweat$,Me and Mrs. Jones,Country,206,1,0,16,Night,Weekend
listen_008304,vehicle_072,2024-06-07 02:20:00,Volumia!,Embre,Electronic,233,0,0,17,Night,Weekday
listen_008305,vehicle_018,2024-08-16 08:03:00,The Tellers,Streets,Classical,123,0,0,41,Morning,Weekday
listen_008306,vehicle_014,2024-07-03 03:20:00,Luis Fonsi,Shallow - BBC Radio 1 Live Lounge,Pop,185,0,0,49,Night,Weekday
listen_008307,vehicle_020,2024-09-09 00:42:00,B.B. King,Working Is No Problem (Razz Tape),Punk,184,1,0,20,Night,Weekday
listen_008308,vehicle_070,2024-12-10 20:13:00,Bolle Tito,Efficiency (Razz Tape),Soul,140,0,1,25,Evening,Weekday
listen_008309,vehicle_002,2024-08-11 04:48:00,Romain Virgo,The Valley of the Pagans (feat. Beck),Reggae,191,0,0,36,Night,Weekend
listen_008310,vehicle_016,2024-07-18 21:11:00,Shinigami,Show Me the Way,Hip Hop,205,0,0,12,Night,Weekday
listen_008311,vehicle_054,2024-03-09 16:09:00,Lonely The Brave,Days Were Golden,Indie,280,0,0,8,Afternoon,Weekend
listen_008312,vehicle_024,2024-10-10 20:09:00,The Walkmen,Rhapsody in Blue,Electronic,202,0,0,38,Evening,Weekday
listen_008313,vehicle_096,2024-01-18 17:52:00,Studio Vibe,Pull Up,Folk,285,1,0,4,Evening,Weekday
listen_008314,vehicle_060,2024-09-05 07:52:00,Chimurenga Renaissance,Mellow,Alternative,168,0,1,12,Morning,Weekday
listen_008315,vehicle_016,2024-02-10 11:08:00,Huey Lewis & The News,Scarborough Fair / Canticle,Disco,246,1,0,18,Morning,Weekend
listen_008316,vehicle_066,2024-11-01 15:32:00,Doemaardave,Walking In The Winter - Lockdown Sessions,R&B,155,1,0,28,Afternoon,Weekday
listen_008317,vehicle_032,2024-02-18 05:47:00,Billy Paul,Hate Myself,R&B,189,0,0,20,Morning,Weekend
listen_008318,vehicle_038,2024-10-22 10:20:00,Loyle Carner,AMBRAS,Hip Hop,207,1,0,9,Morning,Weekday
listen_008319,vehicle_098,2024-02-16 11:46:00,EDX,Day by Day,Classical,269,0,0,39,Morning,Weekday
listen_008320,vehicle_078,2024-03-07 17:28:00,Mono,Boss 2 Panam,Alternative,148,1,0,6,Evening,Weekday
listen_008321,vehicle_096,2024-02-01 09:11:00,Johann Sebastian Bach,could have been,Metal,185,1,0,35,Morning,Weekday
listen_008322,vehicle_058,2024-12-16 05:38:00,Dexta Daps,People Are People,House,131,1,1,15,Morning,Weekday
listen_008323,vehicle_075,2024-07-09 23:42:00,Vita Bergen,Ultimate Dinner Party,Rock,236,1,0,29,Night,Weekday
listen_008324,vehicle_020,2024-06-07 02:57:00,Neha Kakkar,Disarray,Disco,222,1,0,38,Night,Weekday
listen_008325,vehicle_040,2024-05-01 04:36:00,Groove Armada,The Best Revenge,Folk,266,0,0,9,Night,Weekday
listen_008326,vehicle_014,2024-05-09 09:03:00,Jules Massenet,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",Indie,219,0,0,42,Morning,Weekday
listen_008327,vehicle_022,2024-11-14 18:44:00,Damian Marley,Calling All Hearts (feat. Robin Thicke & Jessie J),Rock,273,1,0,12,Evening,Weekday
listen_008328,vehicle_069,2024-08-03 01:32:00,Volumia!,Gone,Rock,281,0,0,11,Night,Weekend
listen_008329,vehicle_056,2024-06-04 04:27:00,Pascäal,Trust,Latin,205,0,0,31,Night,Weekday
listen_008330,vehicle_094,2024-04-14 23:51:00,Mos Def,Livin',R&B,210,0,0,26,Night,Weekend
listen_008331,vehicle_067,2024-02-04 21:26:00,The Cinematics,What a Feeling,Electronic,205,0,0,29,Night,Weekend
listen_008332,vehicle_050,2024-08-07 15:51:00,Chronixx,New Ways,Reggae,154,0,0,16,Afternoon,Weekday
listen_008333,vehicle_057,2024-05-04 11:25:00,Kanye West,Leave in Silence,House,257,1,0,20,Morning,Weekend
listen_008334,vehicle_000,2024-09-11 13:46:00,Delilah,Primrose Hill,House,195,1,0,13,Afternoon,Weekday
listen_008335,vehicle_069,2024-06-27 05:22:00,Tavares,Perimeter,Alternative,124,1,0,46,Morning,Weekday
listen_008336,vehicle_008,2024-04-09 11:45:00,Freya Ridings,Dead End,Latin,232,0,0,22,Morning,Weekday
listen_008337,vehicle_076,2024-08-21 14:02:00,Fela Kuti,Fuck Tha Police,Folk,293,1,0,19,Afternoon,Weekday
listen_008338,vehicle_031,2024-06-19 17:50:00,Kenshi Yonezu,Lost Without You,Classical,223,0,0,42,Evening,Weekday
listen_008339,vehicle_012,2024-09-10 22:30:00,Edward Elgar,Ditched,Electronic,259,1,1,37,Night,Weekday
listen_008340,vehicle_067,2024-05-07 11:41:00,Baio,+69xp!,Reggae,154,1,0,12,Morning,Weekday
listen_008341,vehicle_043,2024-06-20 12:14:00,Enrique Iglesias,New N3on,Blues,269,1,1,9,Afternoon,Weekday
listen_008342,vehicle_086,2024-03-13 17:36:00,Khruangbin,Gabrielle,Folk,124,0,0,29,Evening,Weekday
listen_008343,vehicle_063,2024-03-11 22:35:00,Lil Peep,Diamond Love,Alternative,254,0,1,48,Night,Weekday
listen_008344,vehicle_077,2024-01-28 23:13:00,Yves Deruyter,Minefields - Ofenbach Remix,Blues,279,0,0,32,Night,Weekend
listen_008345,vehicle_018,2024-06-02 15:07:00,Mr. Vegas,Dead Hand Control,Techno,155,0,0,19,Afternoon,Weekend
listen_008346,vehicle_000,2024-02-12 15:40:00,Lady Gaga,Girl (feat. KAYTRANADA) - Radio Edit,Country,215,1,0,37,Afternoon,Weekday
listen_008347,vehicle_042,2024-03-06 04:16:00,Nelly Furtado,Sunset Lover - Clarian Remix,Techno,146,1,1,36,Night,Weekday
listen_008348,vehicle_055,2024-08-27 02:46:00,Imelda May,Disappear,Techno,222,0,0,11,Night,Weekday
listen_008349,vehicle_019,2024-05-28 15:12:00,Joel Corry,In a Stranger's Arms,House,136,0,0,48,Afternoon,Weekday
listen_008350,vehicle_071,2024-12-05 10:45:00,Oskarova Fobija,Tell Me,Indie,168,1,0,20,Morning,Weekday
listen_008351,vehicle_067,2024-09-25 13:02:00,The Ballad Bombs,Viva Boma,Indie,246,0,0,25,Afternoon,Weekday
listen_008352,vehicle_093,2024-08-18 13:36:00,Ludwig van Beethoven,What I Go to School For,Electronic,260,0,0,30,Afternoon,Weekend
listen_008353,vehicle_037,2024-11-20 21:47:00,MK,Shallow Play,Electronic,156,0,0,7,Night,Weekday
listen_008354,vehicle_043,2024-09-25 22:41:00,Vita Bergen,Santa Monica - Remastered,Rock,150,0,1,26,Night,Weekday
listen_008355,vehicle_008,2024-07-05 09:14:00,Sileon,Gbona,Folk,220,0,0,1,Morning,Weekday
listen_008356,vehicle_056,2024-05-30 03:26:00,MOD SUN,Don't Start Now,Blues,123,0,0,26,Night,Weekday
